year,bid,irr_depth_pychamp,crop,irrig_method,yield_pychamp_bu
2015,b279,0.0,others,0,0.63740394
2015,b280,0.0,others,0,0.64318013
2015,b281,27.93884736,corn,1,2.29379248
2015,b282,14.39988327,others,1,0.74789273
2015,b283,0.0,others,0,0.65414615
2015,b284,31.14937618,corn,1,2.31696138
2015,b285,0.0,others,0,0.65414615
2015,b286,27.93157214,corn,1,2.30212216
2015,b287,0.0,corn,0,1.04354479
2015,b288,14.2154378,others,1,0.74856672
2015,b289,0.0,others,0,0.63740394
2015,b290,0.0,others,0,0.63740394
2015,b291,14.61990809,others,1,0.74815627
2015,b292,0.0,corn,0,0.97347725
2015,b293,14.53690723,others,1,0.74806158
2015,b294,0.0,others,0,0.65414615
2015,b295,0.0,corn,0,1.04354479
2015,b296,0.0,others,0,0.65414615
2015,b297,27.93884736,corn,1,2.30218604
2015,b298,27.93884736,corn,1,2.30218604
2015,b299,0.0,corn,0,0.97347725
2015,b300,0.0,others,0,0.64318013
2015,b301,0.0,corn,0,0.97347725
2015,b302,0.0,others,0,0.65414615
2015,b303,27.93884736,corn,1,2.30218604
2015,b304,27.93884736,corn,1,2.30218604
2015,b305,27.93905957,corn,1,2.28883419
2015,b306,0.0,others,0,0.6278141
2015,b307,0.0,others,0,0.6278141
2015,b308,27.93884737,corn,1,2.27986769
2015,b309,15.24568415,others,1,0.747508
2015,b310,0.0,others,0,0.6278141
2015,b311,15.20649141,others,1,0.7474479
2015,b312,15.27232061,others,1,0.74754811
2015,b313,0.0,others,0,0.6204717
2015,b314,0.0,others,0,0.6204717
2015,b315,27.93884737,corn,1,2.27986769
2015,b316,0.0,others,0,0.6278141
2015,b317,0.0,others,0,0.6278141
2015,b318,27.93435586,corn,1,2.27980529
2015,b319,0.0,others,0,0.6204717
2015,b320,0.0,others,0,0.6204717
2015,b321,27.93884737,corn,1,2.27986769
2015,b322,27.93884737,corn,1,2.27986769
2015,b323,0.0,others,0,0.6278141
2015,b324,0.0,others,0,0.6278141
2015,b325,27.93891496,corn,1,2.27244852
2015,b326,27.93623862,corn,1,2.2724078
2015,b327,0.0,others,0,0.6278141
2015,b328,27.93884737,corn,1,2.27986769
2015,b329,0.0,others,0,0.6278141
2015,b330,0.0,others,0,0.6278141
2015,b331,27.94103561,corn,1,2.27248077
2015,b332,32.71111111,corn,1,2.31546863
2015,b333,0.0,others,0,0.61125457
2015,b334,0.0,others,0,0.61125457
2015,b335,0.0,others,0,0.61216051
2015,b336,16.10553001,others,1,0.74717084
2016,b1,36.39315007,corn,1,2.29639706
2016,b2,36.39074246,corn,1,2.29637214
2016,b3,0.0,others,0,0.50635816
2016,b4,19.33708498,others,1,0.7392234
2016,b5,0.0,others,0,0.53156511
2016,b6,0.0,others,0,0.50635816
2016,b7,19.33609775,others,1,0.73921945
2016,b8,0.0,others,0,0.50635816
2016,b9,27.92190623,corn,1,2.11558656
2016,b10,0.0,others,0,0.53156511
2016,b11,0.0,others,0,0.53156511
2016,b12,0.0,corn,0,0.20012079
2016,b13,0.0,corn,0,0.20012079
2016,b14,0.0,others,0,0.50635816
2016,b15,0.0,others,0,0.53156511
2016,b16,0.0,others,0,0.53156511
2016,b17,0.0,corn,0,0.4423267
2016,b18,0.0,others,0,0.55178621
2016,b19,16.94681484,others,1,0.74236265
2016,b20,16.91469287,others,1,0.74225641
2016,b21,28.20118766,corn,1,2.19241562
2016,b22,0.0,corn,0,0.4423267
2016,b23,0.0,corn,0,0.4423267
2016,b24,0.0,corn,0,0.4423267
2016,b25,0.0,others,0,0.56721755
2016,b26,0.0,others,0,0.56721755
2016,b27,28.19386887,corn,1,2.19222938
2016,b28,34.47269259,corn,1,2.30087637
2016,b29,34.46984067,corn,1,2.30085026
2016,b30,0.0,corn,0,0.4423267
2016,b31,28.78824489,corn,1,2.22672322
2016,b32,16.90129177,others,1,0.74221183
2016,b33,0.0,others,0,0.56721755
2016,b34,0.0,others,0,0.56721755
2016,b35,33.77819842,corn,1,2.30843431
2016,b36,16.78142687,others,1,0.7442304
2016,b37,0.0,others,0,0.58051785
2016,b38,0.0,others,0,0.58051785
2016,b39,33.84816167,corn,1,2.30889455
2016,b40,0.0,others,0,0.58051785
2016,b41,0.0,corn,0,0.52719262
2016,b42,0.0,others,0,0.56721755
2016,b43,0.0,others,0,0.56721755
2016,b44,0.0,others,0,0.56721755
2016,b45,0.0,others,0,0.58051785
2016,b46,0.0,others,0,0.58051785
2016,b47,0.0,others,0,0.58051785
2016,b48,0.0,others,0,0.58051785
2016,b49,28.09905061,corn,1,2.2286788
2016,b50,0.0,others,0,0.58051785
2016,b51,0.0,others,0,0.58417781
2016,b52,0.0,others,0,0.58417781
2016,b53,0.0,corn,0,0.6549895
2016,b54,0.0,others,0,0.5899176
2016,b55,0.0,corn,0,0.6549895
2016,b56,0.0,corn,0,0.6549895
2016,b57,32.21000042,corn,1,2.31242659
2016,b58,32.21837615,corn,1,2.31246731
2016,b59,15.19000601,others,1,0.74590572
2016,b60,32.22966174,corn,1,2.31252189
2016,b61,32.23352693,corn,1,2.31254051
2016,b62,0.0,others,0,0.61620022
2016,b63,0.0,others,0,0.63480273
2016,b64,0.0,corn,0,0.6549895
2016,b65,0.0,others,0,0.5899176
2016,b66,0.0,others,0,0.5899176
2016,b67,0.0,corn,0,0.6549895
2016,b68,15.11115472,others,1,0.74572746
2016,b69,15.09149229,others,1,0.7456822
2016,b70,0.0,others,0,0.61620022
2016,b71,15.18951408,others,1,0.74590462
2016,b72,15.19923767,others,1,0.74592625
2016,b73,32.23672246,corn,1,2.31255587
2016,b74,0.0,others,0,0.63480273
2016,b75,0.0,others,0,0.63480273
2016,b76,29.3006042,corn,1,2.26254667
2016,b77,15.9370972,others,1,0.74343552
2016,b78,33.04154547,corn,1,2.30728681
2016,b79,29.30617086,corn,1,2.26264025
2016,b80,28.41272259,corn,1,2.27520064
2016,b81,28.41657155,corn,1,2.27525733
2016,b82,32.22136541,corn,1,2.3124818
2016,b83,28.40474821,corn,1,2.27508306
2016,b84,0.0,corn,0,0.80830104
2016,b85,28.4006227,corn,1,2.27502217
2016,b86,0.0,others,0,0.63480273
2016,b87,29.28998354,corn,1,2.26236792
2016,b88,33.04104758,corn,1,2.30728328
2016,b89,0.0,corn,0,0.6549895
2016,b90,15.92653622,others,1,0.74340367
2016,b91,32.20876838,corn,1,2.31242059
2016,b92,28.42612381,corn,1,2.27539786
2016,b93,15.09722578,others,1,0.74569543
2016,b94,15.18136893,others,1,0.74588645
2016,b95,0.0,corn,0,0.80830104
2016,b96,28.41503371,corn,1,2.27523468
2016,b97,29.5030668,corn,1,2.29470787
2016,b98,32.01256731,corn,1,2.3135321
2016,b99,29.49835934,corn,1,2.29465719
2016,b100,29.50435079,corn,1,2.29472168
2016,b101,13.30213231,others,1,0.74783022
2016,b102,28.77519654,corn,1,2.30988129
2016,b103,0.0,others,0,0.65663915
2016,b104,30.42878088,corn,1,2.31638391
2016,b105,13.30711596,others,1,0.74783683
2016,b106,0.0,others,0,0.65663915
2016,b107,0.0,others,0,0.65427159
2016,b108,0.0,others,0,0.65427159
2016,b109,29.50086626,corn,1,2.29468419
2016,b110,29.49806152,corn,1,2.29465398
2016,b111,29.50642639,corn,1,2.294744
2016,b112,29.50825279,corn,1,2.29476364
2016,b113,0.0,corn,0,1.05975859
2016,b114,28.77005289,corn,1,2.30984998
2016,b115,28.77125981,corn,1,2.30985733
2016,b116,28.77062329,corn,1,2.30985346
2016,b117,30.43351588,corn,1,2.31639234
2016,b118,0.0,corn,0,1.04435795
2016,b119,29.50105557,corn,1,2.29468622
2016,b120,14.91297951,others,1,0.74625779
2016,b121,32.00200058,corn,1,2.31348713
2016,b122,29.50508429,corn,1,2.29472957
2016,b123,30.42326597,corn,1,2.31637403
2016,b124,0.0,corn,0,1.05975859
2016,b125,13.30312012,others,1,0.74783153
2016,b126,28.76369469,corn,1,2.30981119
2016,b127,28.78320951,corn,1,2.30992992
2016,b128,27.91245791,corn,1,2.30204194
2016,b129,0.0,others,0,0.62265366
2016,b130,0.0,corn,0,0.84699951
2016,b131,14.91363978,others,1,0.74625918
2016,b132,14.91331334,others,1,0.74625849
2016,b133,30.42603614,corn,1,2.316379
2016,b134,0.0,corn,0,1.05975859
2016,b135,0.0,others,0,0.65663915
2016,b136,28.77113942,corn,1,2.3098566
2016,b137,30.4198519,corn,1,2.31636787
2016,b138,27.91251683,corn,1,2.30204246
2016,b139,0.0,corn,0,1.04435795
2016,b140,0.0,corn,0,0.84699951
2016,b141,32.00276194,corn,1,2.31349038
2016,b142,14.90228248,others,1,0.74623536
2016,b143,32.0034981,corn,1,2.31349352
2016,b144,13.30300609,others,1,0.74783138
2016,b145,28.77029226,corn,1,2.30985144
2016,b146,28.77000371,corn,1,2.30984968
2016,b147,28.77140646,corn,1,2.30985823
2016,b148,13.303507,others,1,0.74783205
2016,b149,28.78322414,corn,1,2.30993001
2016,b150,27.91245936,corn,1,2.30204195
2016,b151,0.0,corn,0,1.04435795
2016,b152,28.81223969,corn,1,2.30917798
2016,b153,30.72433588,corn,1,2.31661625
2016,b154,13.64095438,others,1,0.74806633
2016,b155,30.72282972,corn,1,2.31661413
2016,b156,28.95744253,corn,1,2.31673313
2016,b157,28.5032043,corn,1,2.31699751
2016,b158,28.54196344,corn,1,2.31699586
2016,b159,0.0,others,0,0.68612571
2016,b160,28.95353389,corn,1,2.31673769
2016,b161,27.91351141,corn,1,2.31141906
2016,b162,30.00257076,corn,1,2.31699718
2016,b163,28.7980197,corn,1,2.3090871
2016,b164,0.0,corn,0,1.04760798
2016,b165,28.81182917,corn,1,2.30917537
2016,b166,28.54124709,corn,1,2.31699593
2016,b167,28.956575,corn,1,2.31673414
2016,b168,11.82343662,others,1,0.74880184
2016,b169,0.0,corn,0,1.26182523
2016,b170,28.51268943,corn,1,2.31699747
2016,b171,0.0,corn,0,1.149415
2016,b172,0.0,corn,0,1.149415
2016,b173,27.91312324,corn,1,2.30384103
2016,b174,30.02669334,corn,1,2.3169954
2016,b175,30.00834076,corn,1,2.31699689
2016,b176,30.00452182,corn,1,2.31699709
2016,b177,28.8114676,corn,1,2.30917306
2016,b178,0.0,corn,0,1.04760798
2016,b179,28.81197067,corn,1,2.30917627
2016,b180,0.0,others,0,0.68612571
2016,b181,28.95712897,corn,1,2.3167335
2016,b182,0.0,corn,0,1.26182523
2016,b183,28.95036637,corn,1,2.31674136
2016,b184,0.0,corn,0,1.26182523
2016,b185,28.5309889,corn,1,2.31699673
2016,b186,0.0,corn,0,1.149415
2016,b187,12.90425069,others,1,0.74858042
2016,b188,27.93349684,corn,1,2.30400891
2016,b189,0.0,others,0,0.65688662
2016,b190,27.91361577,corn,1,2.31141962
2016,b191,0.0,corn,0,1.04760798
2016,b192,0.0,others,0,0.65477252
2016,b193,0.0,corn,0,1.04760798
2016,b194,0.0,corn,0,1.04760798
2016,b195,0.0,others,0,0.68612571
2016,b196,11.81794899,others,1,0.74879969
2016,b197,28.51621569,corn,1,2.31699739
2016,b198,0.0,corn,0,1.26182523
2016,b199,28.95585009,corn,1,2.31673499
2016,b200,28.541895,corn,1,2.31699587
2016,b201,0.0,corn,0,1.149415
2016,b202,0.0,others,0,0.67010018
2016,b203,27.9308678,corn,1,2.30398731
2016,b204,0.0,others,0,0.65688662
2016,b205,27.9297289,corn,1,2.30397795
2016,b206,30.01893951,corn,1,2.31699613
2016,b207,27.92877603,corn,1,2.31150092
2016,b208,27.91452056,corn,1,2.31142449
2016,b209,0.0,others,0,0.66344272
2016,b210,27.90676877,corn,1,2.30788264
2016,b211,0.0,corn,0,1.10460457
2016,b212,0.0,others,0,0.66344272
2016,b213,0.0,others,0,0.69335993
2016,b214,28.60705959,corn,1,2.31610114
2016,b215,28.63937976,corn,1,2.31603004
2016,b216,27.96450613,corn,1,2.31695148
2016,b217,0.0,corn,0,1.31517593
2016,b218,27.96479843,corn,1,2.31695134
2016,b219,0.0,others,0,0.68323344
2016,b220,0.0,others,0,0.66756262
2016,b221,0.0,others,0,0.66756262
2016,b222,0.0,corn,0,1.13221973
2016,b223,12.3025458,others,1,0.74886279
2016,b224,29.39983286,corn,1,2.31650858
2016,b225,0.0,corn,0,1.10460457
2016,b226,13.18896173,others,1,0.74834104
2016,b227,27.92101039,corn,1,2.30798036
2016,b228,28.64079683,corn,1,2.31602686
2016,b229,11.52494952,others,1,0.74889227
2016,b230,27.96406813,corn,1,2.3169517
2016,b231,0.0,others,0,0.66756262
2016,b232,0.0,others,0,0.68323344
2016,b233,29.41323389,corn,1,2.316487
2016,b234,27.92629365,corn,1,2.31603735
2016,b235,28.64093827,corn,1,2.31602655
2016,b236,0.0,corn,0,1.24099472
2016,b237,27.91355469,corn,1,2.31600869
2016,b238,0.0,others,0,0.66344272
2016,b239,0.0,others,0,0.66344272
2016,b240,27.90610535,corn,1,2.30787807
2016,b241,27.92066766,corn,1,2.30797802
2016,b242,27.96404304,corn,1,2.31695171
2016,b243,0.0,corn,0,1.31517593
2016,b244,13.46648505,others,1,0.74877835
2016,b245,27.96440293,corn,1,2.31695153
2016,b246,0.0,others,0,0.69335993
2016,b247,0.0,corn,0,1.24099472
2016,b248,12.35375713,others,1,0.74887314
2016,b249,0.0,others,0,0.66344272
2016,b250,0.0,others,0,0.66344272
2016,b251,30.28031115,corn,1,2.31689869
2016,b252,27.91025584,corn,1,2.30790661
2016,b253,28.64721716,corn,1,2.31601239
2016,b254,27.95507862,corn,1,2.31695598
2016,b255,27.96514376,corn,1,2.31695117
2016,b256,28.60997068,corn,1,2.31609485
2016,b257,27.95625745,corn,1,2.31695543
2016,b258,0.0,others,0,0.69335993
2016,b259,0.0,others,0,0.68323344
2016,b260,27.91549668,corn,1,2.30794259
2016,b261,0.0,others,0,0.66344272
2016,b262,0.0,others,0,0.66344272
2016,b263,27.92157635,corn,1,2.30798424
2016,b264,28.65705451,corn,1,2.31599002
2016,b265,27.95775726,corn,1,2.31695472
2016,b266,28.65199591,corn,1,2.31600156
2016,b267,11.5580598,others,1,0.74889281
2016,b268,27.9574974,corn,1,2.31695485
2016,b269,27.9575361,corn,1,2.31695483
2016,b270,29.41393218,corn,1,2.31648586
2016,b271,14.31078762,others,1,0.74824303
2016,b272,0.0,others,0,0.64828613
2016,b273,0.0,others,0,0.64828613
2016,b274,27.91786093,corn,1,2.31460165
2016,b275,0.0,corn,0,1.20405142
2016,b276,0.0,others,0,0.67801523
2016,b277,27.91380413,corn,1,2.31458732
2016,b278,27.91131173,corn,1,2.31457849
2016,b279,0.0,others,0,0.69004566
2016,b280,0.0,others,0,0.64828613
2016,b281,27.92412455,corn,1,2.29772959
2016,b282,31.32836146,corn,1,2.31673709
2016,b283,0.0,others,0,0.67801523
2016,b284,29.9520396,corn,1,2.31640443
2016,b285,0.0,others,0,0.67801523
2016,b286,12.86546597,others,1,0.74887687
2016,b287,29.99673019,corn,1,2.31632339
2016,b288,29.96565536,corn,1,2.31638029
2016,b289,0.0,others,0,0.69004566
2016,b290,0.0,others,0,0.69004566
2016,b291,31.35160924,corn,1,2.31676343
2016,b292,31.33599586,corn,1,2.31674589
2016,b293,0.0,corn,0,1.00585884
2016,b294,0.0,others,0,0.67801523
2016,b295,29.95520252,corn,1,2.31639886
2016,b296,0.0,others,0,0.67801523
2016,b297,12.95172612,others,1,0.74888782
2016,b298,12.9501153,others,1,0.74888767
2016,b299,0.0,corn,0,1.00585884
2016,b300,0.0,others,0,0.64828613
2016,b301,0.0,corn,0,1.00585884
2016,b302,0.0,others,0,0.67801523
2016,b303,27.91964375,corn,1,2.31460794
2016,b304,27.91957502,corn,1,2.31460769
2016,b305,12.33339345,others,1,0.74881528
2016,b306,0.0,others,0,0.69112843
2016,b307,12.18673457,others,1,0.74882788
2016,b308,12.17720937,others,1,0.74883098
2016,b309,29.20985553,corn,1,2.31511628
2016,b310,0.0,others,0,0.69112843
2016,b311,29.2258784,corn,1,2.31506586
2016,b312,29.22563263,corn,1,2.31506664
2016,b313,0.0,others,0,0.71248364
2016,b314,0.0,others,0,0.71248364
2016,b315,12.33772902,others,1,0.74876881
2016,b316,0.0,others,0,0.69112843
2016,b317,12.25164882,others,1,0.74880481
2016,b318,12.24050878,others,1,0.74880902
2016,b319,0.0,others,0,0.71248364
2016,b320,0.0,others,0,0.71248364
2016,b321,27.91764673,corn,1,2.31698734
2016,b322,12.33772902,others,1,0.74876881
2016,b323,0.0,others,0,0.69112843
2016,b324,0.0,others,0,0.69112843
2016,b325,27.90692754,corn,1,2.30994368
2016,b326,27.85585638,corn,1,2.31024942
2016,b327,0.0,others,0,0.69112843
2016,b328,12.33772902,others,1,0.74876881
2016,b329,0.0,others,0,0.69112843
2016,b330,0.0,others,0,0.69112843
2016,b331,27.90330323,corn,1,2.3099656
2016,b332,0.0,others,0,0.71248364
2016,b333,0.0,others,0,0.72046868
2016,b334,0.0,others,0,0.72046868
2016,b335,0.0,others,0,0.73317193
2016,b336,26.0365939,corn,1,2.29950434
2017,b1,0.0,corn,0,1.90018898
2017,b2,0.0,corn,0,1.90018898
2017,b3,0.0,others,0,0.74769017
2017,b4,23.27509546,corn,1,2.27970735
2017,b5,0.0,others,0,0.74732694
2017,b6,0.0,others,0,0.74769017
2017,b7,23.27382055,corn,1,2.27972509
2017,b8,0.0,others,0,0.74769017
2017,b9,6.21950047,others,1,0.74041191
2017,b10,0.0,others,0,0.74732694
2017,b11,0.0,others,0,0.74732694
2017,b12,0.0,corn,0,1.90018898
2017,b13,0.0,corn,0,1.90018898
2017,b14,0.0,others,0,0.74769017
2017,b15,0.0,others,0,0.74732694
2017,b16,0.0,others,0,0.74732694
2017,b17,0.0,corn,0,1.99093934
2017,b18,0.0,others,0,0.74883637
2017,b19,5.27663338,others,1,0.74119223
2017,b20,0.0,corn,0,1.93346293
2017,b21,21.51652965,corn,1,2.27524714
2017,b22,0.0,corn,0,1.99093934
2017,b23,21.50086288,corn,1,2.27547753
2017,b24,21.49849068,corn,1,2.27551236
2017,b25,0.0,others,0,0.74850079
2017,b26,0.0,others,0,0.74850079
2017,b27,21.50231464,corn,1,2.27545621
2017,b28,21.50013683,corn,1,2.27548819
2017,b29,21.49789082,corn,1,2.27552116
2017,b30,21.49554136,corn,1,2.27555564
2017,b31,5.25870164,others,1,0.74125624
2017,b32,22.29990281,corn,1,2.28304166
2017,b33,5.23053358,others,1,0.74135626
2017,b34,0.0,others,0,0.74850079
2017,b35,23.82507751,corn,1,2.29024649
2017,b36,23.83211386,corn,1,2.29016348
2017,b37,0.0,others,0,0.74497359
2017,b38,0.0,others,0,0.74497359
2017,b39,23.87873659,corn,1,2.28961024
2017,b40,0.0,others,0,0.74497359
2017,b41,22.28418868,corn,1,2.28325003
2017,b42,0.0,others,0,0.74850079
2017,b43,5.20925669,others,1,0.74143137
2017,b44,5.20902728,others,1,0.74143217
2017,b45,0.0,others,0,0.74497359
2017,b46,6.78892785,others,1,0.74315113
2017,b47,0.0,others,0,0.74497359
2017,b48,0.0,others,0,0.74497359
2017,b49,23.87614484,corn,1,2.28964114
2017,b50,6.82935023,others,1,0.74302559
2017,b51,0.0,others,0,0.74047453
2017,b52,0.0,others,0,0.74047453
2017,b53,21.97856319,corn,1,2.28212371
2017,b54,0.0,others,0,0.74875238
2017,b55,0.0,corn,0,1.95067224
2017,b56,21.96322124,corn,1,2.28232988
2017,b57,22.7935308,corn,1,2.28648704
2017,b58,22.79176413,corn,1,2.28650928
2017,b59,0.0,corn,0,1.89879195
2017,b60,22.80285519,corn,1,2.28636955
2017,b61,0.0,corn,0,1.89879195
2017,b62,22.80984845,corn,1,2.28628128
2017,b63,0.0,others,0,0.74463479
2017,b64,0.0,corn,0,1.95067224
2017,b65,0.0,others,0,0.74875238
2017,b66,0.0,others,0,0.74875238
2017,b67,0.0,corn,0,1.95067224
2017,b68,0.0,corn,0,1.89879195
2017,b69,22.79021961,corn,1,2.28652871
2017,b70,0.0,others,0,0.74764738
2017,b71,22.80007166,corn,1,2.28640465
2017,b72,22.80379222,corn,1,2.28635773
2017,b73,22.80977026,corn,1,2.28628227
2017,b74,0.0,others,0,0.74463479
2017,b75,0.0,others,0,0.74463479
2017,b76,21.97068901,corn,1,2.2822296
2017,b77,21.96676534,corn,1,2.28228231
2017,b78,21.96560043,corn,1,2.28229795
2017,b79,21.95884002,corn,1,2.28238865
2017,b80,22.79415159,corn,1,2.28647923
2017,b81,22.78851834,corn,1,2.28655011
2017,b82,22.7940865,corn,1,2.28648005
2017,b83,0.0,corn,0,1.89879195
2017,b84,22.80329907,corn,1,2.28636395
2017,b85,22.80727252,corn,1,2.28631381
2017,b86,0.0,others,0,0.74463479
2017,b87,21.96927336,corn,1,2.28224862
2017,b88,21.96511776,corn,1,2.28230443
2017,b89,21.96359755,corn,1,2.28232483
2017,b90,0.0,corn,0,1.95067224
2017,b91,22.79233514,corn,1,2.28650209
2017,b92,22.78496239,corn,1,2.28659481
2017,b93,22.79234604,corn,1,2.28650195
2017,b94,22.79695083,corn,1,2.28644397
2017,b95,22.8008275,corn,1,2.28639512
2017,b96,22.80473921,corn,1,2.28634578
2017,b97,22.18756173,corn,1,2.27953365
2017,b98,22.18523183,corn,1,2.27956615
2017,b99,22.17938852,corn,1,2.27964758
2017,b100,5.08399194,others,1,0.74054469
2017,b101,22.10353753,corn,1,2.28178677
2017,b102,22.11014358,corn,1,2.28169738
2017,b103,0.0,others,0,0.74869992
2017,b104,22.10728751,corn,1,2.28173604
2017,b105,22.11046958,corn,1,2.28169297
2017,b106,0.0,others,0,0.74869992
2017,b107,0.0,others,0,0.7473908
2017,b108,0.0,others,0,0.7473908
2017,b109,22.18414276,corn,1,2.27958133
2017,b110,5.09154642,others,1,0.74051653
2017,b111,22.18435068,corn,1,2.27957843
2017,b112,22.18440716,corn,1,2.27957765
2017,b113,0.0,corn,0,1.94629725
2017,b114,22.103637,corn,1,2.28178543
2017,b115,5.01493662,others,1,0.74109064
2017,b116,5.02296002,others,1,0.74106172
2017,b117,22.11228703,corn,1,2.28166835
2017,b118,23.16827181,corn,1,2.28385521
2017,b119,22.18349981,corn,1,2.27959029
2017,b120,22.18081633,corn,1,2.27962769
2017,b121,22.18560155,corn,1,2.27956099
2017,b122,22.18590496,corn,1,2.27955676
2017,b123,22.11130121,corn,1,2.2816817
2017,b124,0.0,corn,0,1.94629725
2017,b125,0.0,corn,0,1.94629725
2017,b126,5.01971835,others,1,0.74107341
2017,b127,0.0,corn,0,1.94629725
2017,b128,23.16384693,corn,1,2.28391324
2017,b129,0.0,others,0,0.74874256
2017,b130,22.17761698,corn,1,2.27967225
2017,b131,22.18653381,corn,1,2.27954799
2017,b132,22.18640929,corn,1,2.27954973
2017,b133,22.10438886,corn,1,2.28177526
2017,b134,0.0,corn,0,1.94629725
2017,b135,0.0,others,0,0.74869992
2017,b136,5.01638441,others,1,0.74108543
2017,b137,0.0,corn,0,1.94629725
2017,b138,23.16524391,corn,1,2.28389493
2017,b139,0.0,corn,0,1.89083131
2017,b140,5.08334404,others,1,0.7405471
2017,b141,22.18633804,corn,1,2.27955072
2017,b142,22.17758968,corn,1,2.27967263
2017,b143,22.17721532,corn,1,2.27967784
2017,b144,22.10475343,corn,1,2.28177033
2017,b145,22.1122913,corn,1,2.28166829
2017,b146,22.10387882,corn,1,2.28178216
2017,b147,22.10540737,corn,1,2.28176148
2017,b148,22.10545031,corn,1,2.2817609
2017,b149,22.11094265,corn,1,2.28168656
2017,b150,23.1638825,corn,1,2.28391277
2017,b151,23.16730911,corn,1,2.28386784
2017,b152,21.66173017,corn,1,2.271865
2017,b153,21.67217414,corn,1,2.27170495
2017,b154,0.0,corn,0,1.99422326
2017,b155,21.67070342,corn,1,2.27172751
2017,b156,0.0,others,0,0.7488867
2017,b157,21.83939768,corn,1,2.27767204
2017,b158,4.76512495,others,1,0.73993373
2017,b159,0.0,others,0,0.7488867
2017,b160,21.83532352,corn,1,2.27773025
2017,b161,22.6164449,corn,1,2.28093091
2017,b162,22.61988681,corn,1,2.28088378
2017,b163,21.67525085,corn,1,2.27165775
2017,b164,0.0,corn,0,1.99422326
2017,b165,21.6723676,corn,1,2.27170198
2017,b166,21.8399798,corn,1,2.27766372
2017,b167,21.83986696,corn,1,2.27766533
2017,b168,21.8315746,corn,1,2.27778377
2017,b169,0.0,corn,0,1.97046268
2017,b170,21.83376263,corn,1,2.27775253
2017,b171,0.0,corn,0,1.92628844
2017,b172,0.0,corn,0,1.92628844
2017,b173,23.44151541,corn,1,2.28407469
2017,b174,0.0,corn,0,1.92628844
2017,b175,22.6158304,corn,1,2.28093932
2017,b176,22.61196266,corn,1,2.28099223
2017,b177,4.56212523,others,1,0.73846168
2017,b178,0.0,corn,0,1.99422326
2017,b179,21.67172203,corn,1,2.27171189
2017,b180,0.0,others,0,0.7488867
2017,b181,21.84039491,corn,1,2.27765779
2017,b182,4.69320209,others,1,0.7402091
2017,b183,21.83211649,corn,1,2.27777603
2017,b184,0.0,corn,0,1.97046268
2017,b185,21.83656781,corn,1,2.27771247
2017,b186,0.0,corn,0,1.92628844
2017,b187,22.61697676,corn,1,2.28092363
2017,b188,23.42227772,corn,1,2.28432578
2017,b189,0.0,others,0,0.74689769
2017,b190,5.53411092,others,1,0.74083957
2017,b191,21.68849221,corn,1,2.27145432
2017,b192,0.0,others,0,0.74880921
2017,b193,21.67445957,corn,1,2.27166989
2017,b194,21.67292727,corn,1,2.2716934
2017,b195,0.0,others,0,0.7488867
2017,b196,21.82992495,corn,1,2.27780731
2017,b197,4.69335466,others,1,0.74020852
2017,b198,0.0,corn,0,1.97046268
2017,b199,21.83766882,corn,1,2.27769674
2017,b200,21.83958884,corn,1,2.27766931
2017,b201,22.6153317,corn,1,2.28094614
2017,b202,0.0,others,0,0.74836101
2017,b203,23.42632055,corn,1,2.2842731
2017,b204,0.0,others,0,0.74689769
2017,b205,23.37905881,corn,1,2.28488636
2017,b206,0.0,corn,0,1.92628844
2017,b207,22.62267307,corn,1,2.28084561
2017,b208,5.54070496,others,1,0.74081543
2017,b209,4.6359971,others,1,0.73840384
2017,b210,4.62687685,others,1,0.73844188
2017,b211,0.0,corn,0,1.99176188
2017,b212,0.0,others,0,0.74883008
2017,b213,0.0,others,0,0.74815637
2017,b214,22.65550494,corn,1,2.28310004
2017,b215,22.65718641,corn,1,2.28307773
2017,b216,22.65717425,corn,1,2.28307789
2017,b217,0.0,corn,0,1.91722682
2017,b218,22.6584106,corn,1,2.28306148
2017,b219,0.0,others,0,0.74827303
2017,b220,0.0,others,0,0.74815637
2017,b221,6.08184053,others,1,0.73951723
2017,b222,0.0,corn,0,1.91722682
2017,b223,0.0,corn,0,1.92222356
2017,b224,22.75792674,corn,1,2.28022284
2017,b225,0.0,corn,0,1.99176188
2017,b226,0.0,corn,0,1.99176188
2017,b227,4.53558164,others,1,0.73881889
2017,b228,22.65862085,corn,1,2.28305868
2017,b229,22.65696816,corn,1,2.28308062
2017,b230,22.6555267,corn,1,2.28309975
2017,b231,0.0,others,0,0.74815637
2017,b232,0.0,others,0,0.74827303
2017,b233,22.77046474,corn,1,2.28004935
2017,b234,22.75703153,corn,1,2.28023521
2017,b235,22.65876408,corn,1,2.28305678
2017,b236,0.0,corn,0,1.92222356
2017,b237,22.77027933,corn,1,2.28005192
2017,b238,4.65351629,others,1,0.73833057
2017,b239,0.0,others,0,0.74883008
2017,b240,21.66348379,corn,1,2.27275239
2017,b241,21.65974499,corn,1,2.27280905
2017,b242,22.66030195,corn,1,2.28303636
2017,b243,22.65848367,corn,1,2.28306051
2017,b244,23.06073259,corn,1,2.27750988
2017,b245,22.65684854,corn,1,2.28308221
2017,b246,0.0,others,0,0.74815637
2017,b247,22.76786304,corn,1,2.28008538
