,year,bid,maxirr_season,crop,irrig_method,yield_pychamp_bu,yield_aquacrop_bu
1825,2017,b146,221.0387882,corn,1,2.28178216,25640.73312195096
1826,2017,b147,221.0540737,corn,1,2.28176148,25640.73312195096
1827,2017,b148,221.0545031,corn,1,2.2817609,25640.73312195096
1828,2017,b149,221.1094265,corn,1,2.28168656,25640.73312195096
1829,2017,b150,231.638825,corn,1,2.28391277,25640.73312195096
1830,2017,b151,231.6730911,corn,1,2.28386784,25640.73312195096
1831,2017,b152,216.6173017,corn,1,2.271865,25640.73312195096
1832,2017,b153,216.7217414,corn,1,2.27170495,25640.73312195096
1833,2017,b154,0.0,corn,0,1.99422326,N/A
1834,2017,b155,216.7070342,corn,1,2.27172751,25640.73312195096
1835,2017,b156,0.0,others,0,0.7488867,N/A
1836,2017,b157,218.3939768,corn,1,2.27767204,25640.73312195096
1837,2017,b158,47.6512495,others,1,0.73993373,N/A
1838,2017,b159,0.0,others,0,0.7488867,N/A
1839,2017,b160,218.3532352,corn,1,2.27773025,25640.73312195096
1840,2017,b161,226.164449,corn,1,2.28093091,25640.73312195096
1841,2017,b162,226.1988681,corn,1,2.28088378,25640.73312195096
1842,2017,b163,216.7525085,corn,1,2.27165775,25640.73312195096
1843,2017,b164,0.0,corn,0,1.99422326,N/A
1844,2017,b165,216.723676,corn,1,2.27170198,25640.73312195096
1845,2017,b166,218.399798,corn,1,2.27766372,25640.73312195096
1846,2017,b167,218.3986696,corn,1,2.27766533,25640.73312195096
1847,2017,b168,218.315746,corn,1,2.27778377,25640.73312195096
1848,2017,b169,0.0,corn,0,1.97046268,N/A
1849,2017,b170,218.3376263,corn,1,2.27775253,25640.73312195096
1850,2017,b171,0.0,corn,0,1.92628844,N/A
1851,2017,b172,0.0,corn,0,1.92628844,N/A
1852,2017,b173,234.4151541,corn,1,2.28407469,25640.73312195096
1853,2017,b174,0.0,corn,0,1.92628844,N/A
1854,2017,b175,226.158304,corn,1,2.28093932,25640.73312195096
1855,2017,b176,226.1196266,corn,1,2.28099223,25640.73312195096
1856,2017,b177,45.6212523,others,1,0.73846168,N/A
1857,2017,b178,0.0,corn,0,1.99422326,N/A
1858,2017,b179,216.7172203,corn,1,2.27171189,25640.73312195096
1859,2017,b180,0.0,others,0,0.7488867,N/A
1860,2017,b181,218.4039491,corn,1,2.27765779,25640.73312195096
1861,2017,b182,46.9320209,others,1,0.7402091,N/A
1862,2017,b183,218.3211649,corn,1,2.27777603,25640.73312195096
1863,2017,b184,0.0,corn,0,1.97046268,N/A
1864,2017,b185,218.36567809999997,corn,1,2.27771247,25640.73312195096
1865,2017,b186,0.0,corn,0,1.92628844,N/A
1866,2017,b187,226.1697676,corn,1,2.28092363,25640.73312195096
1867,2017,b188,234.2227772,corn,1,2.28432578,25640.73312195096
1868,2017,b189,0.0,others,0,0.74689769,N/A
1869,2017,b190,55.3411092,others,1,0.74083957,N/A
1870,2017,b191,216.8849221,corn,1,2.27145432,25640.73312195096
1871,2017,b192,0.0,others,0,0.74880921,N/A
1872,2017,b193,216.7445957,corn,1,2.27166989,25640.73312195096
1873,2017,b194,216.7292727,corn,1,2.2716934,25640.73312195096
1874,2017,b195,0.0,others,0,0.7488867,N/A
1875,2017,b196,218.29924949999997,corn,1,2.27780731,25640.73312195096
1876,2017,b197,46.9335466,others,1,0.74020852,N/A
1877,2017,b198,0.0,corn,0,1.97046268,N/A
1878,2017,b199,218.3766882,corn,1,2.27769674,25640.73312195096
1879,2017,b200,218.3958884,corn,1,2.27766931,25640.73312195096
1880,2017,b201,226.153317,corn,1,2.28094614,25640.73312195096
1881,2017,b202,0.0,others,0,0.74836101,N/A
1882,2017,b203,234.2632055,corn,1,2.2842731,25640.73312195096
1883,2017,b204,0.0,others,0,0.74689769,N/A
1884,2017,b205,233.7905881,corn,1,2.28488636,25640.73312195096
1885,2017,b206,0.0,corn,0,1.92628844,N/A
1886,2017,b207,226.2267307,corn,1,2.28084561,25640.73312195096
1887,2017,b208,55.4070496,others,1,0.74081543,N/A
1888,2017,b209,46.359971,others,1,0.73840384,N/A
1889,2017,b210,46.26876850000001,others,1,0.73844188,N/A
1890,2017,b211,0.0,corn,0,1.99176188,N/A
1891,2017,b212,0.0,others,0,0.74883008,N/A
1892,2017,b213,0.0,others,0,0.74815637,N/A
1893,2017,b214,226.5550494,corn,1,2.28310004,25640.73312195096
1894,2017,b215,226.57186410000003,corn,1,2.28307773,25640.73312195096
1895,2017,b216,226.5717425,corn,1,2.28307789,25640.73312195096
1896,2017,b217,0.0,corn,0,1.91722682,N/A
1897,2017,b218,226.584106,corn,1,2.28306148,25640.73312195096
1898,2017,b219,0.0,others,0,0.74827303,N/A
1899,2017,b220,0.0,others,0,0.74815637,N/A
1900,2017,b221,60.8184053,others,1,0.73951723,N/A
1901,2017,b222,0.0,corn,0,1.91722682,N/A
1902,2017,b223,0.0,corn,0,1.92222356,N/A
1903,2017,b224,227.5792674,corn,1,2.28022284,25640.73312195096
1904,2017,b225,0.0,corn,0,1.99176188,N/A
1905,2017,b226,0.0,corn,0,1.99176188,N/A
1906,2017,b227,45.3558164,others,1,0.73881889,N/A
1907,2017,b228,226.5862085,corn,1,2.28305868,25640.73312195096
1908,2017,b229,226.5696816,corn,1,2.28308062,25640.73312195096
1909,2017,b230,226.555267,corn,1,2.28309975,25640.73312195096
1910,2017,b231,0.0,others,0,0.74815637,N/A
1911,2017,b232,0.0,others,0,0.74827303,N/A
1912,2017,b233,227.7046474,corn,1,2.28004935,25640.73312195096
1913,2017,b234,227.5703153,corn,1,2.28023521,25640.73312195096
1914,2017,b235,226.5876408,corn,1,2.28305678,25640.73312195096
1915,2017,b236,0.0,corn,0,1.92222356,N/A
1916,2017,b237,227.7027933,corn,1,2.28005192,25640.73312195096
1917,2017,b238,46.5351629,others,1,0.73833057,N/A
1918,2017,b239,0.0,others,0,0.74883008,N/A
1919,2017,b240,216.6348379,corn,1,2.27275239,25640.73312195096
1920,2017,b241,216.5974499,corn,1,2.27280905,25640.73312195096
1921,2017,b242,226.6030195,corn,1,2.28303636,25640.73312195096
1922,2017,b243,226.5848367,corn,1,2.28306051,25640.73312195096
1923,2017,b244,230.6073259,corn,1,2.27750988,25640.73312195096
1924,2017,b245,226.5684854,corn,1,2.28308221,25640.73312195096
1925,2017,b246,0.0,others,0,0.74815637,N/A
1926,2017,b247,227.67863040000003,corn,1,2.28008538,25640.73312195096
1927,2017,b248,227.6555283,corn,1,2.28011737,25640.73312195096
1928,2017,b249,0.0,others,0,0.74883008,N/A
1929,2017,b250,0.0,others,0,0.74883008,N/A
1930,2017,b251,216.746932,corn,1,2.2725823,25640.73312195096
1931,2017,b252,216.7363925,corn,1,2.2725983,25640.73312195096
1932,2017,b253,0.0,corn,0,1.91722682,N/A
1933,2017,b254,226.6981832,corn,1,2.28290985,25640.73312195096
1934,2017,b255,226.5977559,corn,1,2.28304335,25640.73312195096
1935,2017,b256,226.5846121,corn,1,2.2830608,25640.73312195096
1936,2017,b257,56.160078799999994,others,1,0.74126583,N/A
1937,2017,b258,0.0,others,0,0.74815637,N/A
1938,2017,b259,0.0,others,0,0.74827303,N/A
1939,2017,b260,46.8039995,others,1,0.73821764,N/A
1940,2017,b261,0.0,others,0,0.74883008,N/A
1941,2017,b262,0.0,others,0,0.74883008,N/A
1942,2017,b263,46.4948673,others,1,0.73834745,N/A
1943,2017,b264,0.0,corn,0,1.91722682,N/A
1944,2017,b265,226.7255362,corn,1,2.28287345,25640.73312195096
1945,2017,b266,226.7005284,corn,1,2.28290673,25640.73312195096
1946,2017,b267,226.6333694,corn,1,2.28299604,25640.73312195096
1947,2017,b268,226.7152453,corn,1,2.28288715,25640.73312195096
1948,2017,b269,226.7167774,corn,1,2.28288511,25640.73312195096
1949,2017,b270,227.718939,corn,1,2.28002955,25640.73312195096
1950,2017,b271,237.7094387,corn,1,2.28434315,25640.73312195096
1951,2017,b272,0.0,others,0,0.74620949,N/A
1952,2017,b273,0.0,others,0,0.74620949,N/A
1953,2017,b274,246.310641,corn,1,2.29122763,25640.73312195096
1954,2017,b275,246.1251243,corn,1,2.29144182,25640.73312195096
1955,2017,b276,0.0,others,0,0.74237314,N/A
1956,2017,b277,246.3052925,corn,1,2.29123382,25640.73312195096
1957,2017,b278,246.2247405,corn,1,2.29132692,25640.73312195096
1958,2017,b279,0.0,others,0,0.74687944,N/A
1959,2017,b280,0.0,others,0,0.74620949,N/A
1960,2017,b281,67.7664778,others,1,0.74144055,N/A
1961,2017,b282,237.6101897,corn,1,2.28447228,25640.73312195096
1962,2017,b283,0.0,others,0,0.74237314,N/A
1963,2017,b284,0.0,corn,0,1.78840194,N/A
1964,2017,b285,0.0,others,0,0.74237314,N/A
1965,2017,b286,246.1407664,corn,1,2.29142379,25640.73312195096
1966,2017,b287,0.0,corn,0,1.78840194,N/A
1967,2017,b288,246.8496058,corn,1,2.29060031,25640.73312195096
1968,2017,b289,0.0,others,0,0.74687944,N/A
1969,2017,b290,0.0,others,0,0.74687944,N/A
1970,2017,b291,237.4668082,corn,1,2.28465838,25640.73312195096
1971,2017,b292,0.0,corn,0,1.86018868,N/A
1972,2017,b293,237.6413816,corn,1,2.28443173,25640.73312195096
1973,2017,b294,0.0,others,0,0.74237314,N/A
1974,2017,b295,0.0,corn,0,1.78840194,N/A
1975,2017,b296,0.0,others,0,0.74237314,N/A
1976,2017,b297,0.0,corn,0,1.78840194,N/A
1977,2017,b298,246.87362360000003,corn,1,2.29057218,25640.73312195096
1978,2017,b299,0.0,corn,0,1.86018868,N/A
1979,2017,b300,0.0,others,0,0.74620949,N/A
1980,2017,b301,0.0,corn,0,1.86018868,N/A
1981,2017,b302,0.0,others,0,0.74237314,N/A
1982,2017,b303,76.4744421,others,1,0.74324797,N/A
1983,2017,b304,76.4537539,others,1,0.74325431,N/A
1984,2017,b305,66.3004081,others,1,0.74074443,N/A
1985,2017,b306,0.0,others,0,0.74047453,N/A
1986,2017,b307,0.0,corn,0,1.75972842,N/A
1987,2017,b308,0.0,corn,0,1.75972842,N/A
1988,2017,b309,249.810054,corn,1,2.29337958,25640.73312195096
1989,2017,b310,0.0,others,0,0.74047453,N/A
1990,2017,b311,250.2522358,corn,1,2.29288729,25640.73312195096
1991,2017,b312,249.5095864,corn,1,2.2937112,25640.73312195096
1992,2017,b313,0.0,others,0,0.74583849,N/A
1993,2017,b314,0.0,others,0,0.74583849,N/A
1994,2017,b315,250.306426,corn,1,2.29282661,25640.73312195096
1995,2017,b316,0.0,others,0,0.74047453,N/A
1996,2017,b317,249.8206221,corn,1,2.29336787,25640.73312195096
1997,2017,b318,79.7658,others,1,0.74387534,N/A
1998,2017,b319,0.0,others,0,0.74583849,N/A
1999,2017,b320,0.0,others,0,0.74583849,N/A
2000,2017,b321,80.5658236,others,1,0.74364166,N/A
2001,2017,b322,250.3161424,corn,1,2.29281572,25640.73312195096
2002,2017,b323,0.0,others,0,0.74047453,N/A
2003,2017,b324,0.0,others,0,0.74047453,N/A
2004,2017,b325,239.8278193,corn,1,2.28379601,25640.73312195096
2005,2017,b326,69.6169991,others,1,0.74138749,N/A
2006,2017,b327,0.0,others,0,0.74047453,N/A
2007,2017,b328,80.6002351,others,1,0.74363149,N/A
2008,2017,b329,0.0,others,0,0.74047453,N/A
2009,2017,b330,0.0,others,0,0.74047453,N/A
2010,2017,b331,70.5231398,others,1,0.74106406,N/A
2011,2017,b332,240.5013633,corn,1,2.28290562,25640.73312195096
2012,2017,b333,0.0,others,0,0.74001971,N/A
2013,2017,b334,0.0,others,0,0.74001971,N/A
2014,2017,b335,0.0,others,0,0.74414251,N/A
2015,2017,b336,244.606589,corn,1,2.28627104,25640.73312195096
2016,2018,b1,0.0,corn,0,1.6439808,N/A
2017,2018,b2,0.0,corn,0,1.6439808,N/A
2018,2018,b3,0.0,others,0,0.73106093,N/A
2019,2018,b4,260.87918210000004,corn,1,2.30267007,25547.19558312278
2020,2018,b5,0.0,others,0,0.70922458,N/A
2021,2018,b6,0.0,others,0,0.73106093,N/A
2022,2018,b7,260.8605628,corn,1,2.30268613,25547.19558312278
2023,2018,b8,0.0,others,0,0.73106093,N/A
2024,2018,b9,260.7817683,corn,1,2.30275398,25547.19558312278
2025,2018,b10,0.0,others,0,0.70922458,N/A
2026,2018,b11,0.0,others,0,0.70922458,N/A
2027,2018,b12,0.0,corn,0,1.6439808,N/A
2028,2018,b13,0.0,corn,0,1.6439808,N/A
2029,2018,b14,0.0,others,0,0.73106093,N/A
2030,2018,b15,0.0,others,0,0.70922458,N/A
2031,2018,b16,108.2463691,others,1,0.74843194,N/A
2032,2018,b17,0.0,corn,0,1.73580489,N/A
2033,2018,b18,0.0,others,0,0.73874836,N/A
2034,2018,b19,266.2204985,corn,1,2.31140208,25547.19558312278
2035,2018,b20,0.0,corn,0,1.53462555,N/A
2036,2018,b21,246.1823091,corn,1,2.30143409,25547.19558312278
2037,2018,b22,0.0,corn,0,1.73580489,N/A
2038,2018,b23,0.0,corn,0,1.73580489,N/A
2039,2018,b24,246.0862778,corn,1,2.30152032,25547.19558312278
2040,2018,b25,0.0,others,0,0.72005481,N/A
2041,2018,b26,0.0,others,0,0.72005481,N/A
2042,2018,b27,246.1397381,corn,1,2.30147235,25547.19558312278
2043,2018,b28,246.1092947,corn,1,2.30149967,25547.19558312278
2044,2018,b29,0.0,corn,0,1.73580489,N/A
2045,2018,b30,246.0450263,corn,1,2.30155728,25547.19558312278
2046,2018,b31,266.1436092,corn,1,2.31144346,25547.19558312278
2047,2018,b32,266.1214863,corn,1,2.31145533,25547.19558312278
2048,2018,b33,0.0,corn,0,1.53462555,N/A
2049,2018,b34,0.0,others,0,0.72005481,N/A
2050,2018,b35,119.4884944,others,1,0.74889238,N/A
2051,2018,b36,279.4287705,corn,1,2.31691419,25547.19558312278
2052,2018,b37,0.0,others,0,0.68925187,N/A
2053,2018,b38,0.0,others,0,0.68925187,N/A
2054,2018,b39,279.4287705,corn,1,2.31691419,25547.19558312278
2055,2018,b40,0.0,others,0,0.68925187,N/A
2056,2018,b41,0.0,corn,0,1.53462555,N/A
2057,2018,b42,0.0,others,0,0.72005481,N/A
2058,2018,b43,265.9291462,corn,1,2.31155805,25547.19558312278
2059,2018,b44,0.0,corn,0,1.53462555,N/A
2060,2018,b45,0.0,others,0,0.68925187,N/A
2061,2018,b46,0.0,corn,0,1.28465007,N/A
2062,2018,b47,0.0,others,0,0.68925187,N/A
2063,2018,b48,0.0,others,0,0.68925187,N/A
2064,2018,b49,120.2388099,others,1,0.74889207,N/A
2065,2018,b50,0.0,corn,0,1.28465007,N/A
2066,2018,b51,0.0,others,0,0.63930142,N/A
2067,2018,b52,0.0,others,0,0.63930142,N/A
2068,2018,b53,0.0,corn,0,1.54098725,N/A
2069,2018,b54,0.0,others,0,0.72074293,N/A
2070,2018,b55,0.0,corn,0,1.54098725,N/A
2071,2018,b56,0.0,corn,0,1.54098725,N/A
2072,2018,b57,279.42877020000003,corn,1,2.31694384,25547.19558312278
2073,2018,b58,279.42877020000003,corn,1,2.31694384,25547.19558312278
2074,2018,b59,0.0,corn,0,1.28830812,N/A
2075,2018,b60,279.42877020000003,corn,1,2.31694384,25547.19558312278
2076,2018,b61,279.4287703,corn,1,2.31694384,25547.19558312278
2077,2018,b62,0.0,corn,0,1.28830812,N/A
2078,2018,b63,0.0,others,0,0.64145004,N/A
2079,2018,b64,0.0,corn,0,1.54098725,N/A
2080,2018,b65,0.0,others,0,0.72074293,N/A
2081,2018,b66,0.0,others,0,0.72074293,N/A
2082,2018,b67,0.0,corn,0,1.54098725,N/A
2083,2018,b68,279.42877020000003,corn,1,2.31694384,25547.19558312278
2084,2018,b69,279.42877020000003,corn,1,2.31694384,25547.19558312278
2085,2018,b70,0.0,others,0,0.68974861,N/A
2086,2018,b71,279.42877020000003,corn,1,2.31694384,25547.19558312278
2087,2018,b72,279.4287703,corn,1,2.31694384,25547.19558312278
2088,2018,b73,279.4287703,corn,1,2.31694384,25547.19558312278
2089,2018,b74,0.0,others,0,0.64145004,N/A
2090,2018,b75,0.0,others,0,0.64145004,N/A
2091,2018,b76,264.4338044,corn,1,2.31181815,25547.19558312278
2092,2018,b77,264.3790049,corn,1,2.31184654,25547.19558312278
2093,2018,b78,93.26944,others,1,0.74839417,N/A
2094,2018,b79,264.26822699999997,corn,1,2.31190368,25547.19558312278
2095,2018,b80,0.0,corn,0,1.28830812,N/A
2096,2018,b81,279.42877020000003,corn,1,2.31694384,25547.19558312278
2097,2018,b82,279.42877020000003,corn,1,2.31694384,25547.19558312278
2098,2018,b83,279.42877020000003,corn,1,2.31694384,25547.19558312278
2099,2018,b84,0.0,corn,0,1.28830812,N/A
2100,2018,b85,279.4287703,corn,1,2.31694384,25547.19558312278
2101,2018,b86,0.0,others,0,0.64145004,N/A
2102,2018,b87,264.41403529999997,corn,1,2.3118284,25547.19558312278
2103,2018,b88,264.3559845,corn,1,2.31185844,25547.19558312278
2104,2018,b89,264.33473960000003,corn,1,2.31186941,25547.19558312278
2105,2018,b90,264.3264234,corn,1,2.3118737,25547.19558312278
2106,2018,b91,279.42877020000003,corn,1,2.31694384,25547.19558312278
2107,2018,b92,279.42877020000003,corn,1,2.31694384,25547.19558312278
2108,2018,b93,279.42877020000003,corn,1,2.31694384,25547.19558312278
2109,2018,b94,279.42877020000003,corn,1,2.31694384,25547.19558312278
2110,2018,b95,279.42877020000003,corn,1,2.31694384,25547.19558312278
2111,2018,b96,117.2694157,others,1,0.74887545,N/A
2112,2018,b97,273.6117643,corn,1,2.313267,25547.19558312278
2113,2018,b98,273.57927109999997,corn,1,2.31328129,25547.19558312278
2114,2018,b99,273.4977273,corn,1,2.31331703,25547.19558312278
2115,2018,b100,273.4862846,corn,1,2.31332203,25547.19558312278
2116,2018,b101,279.42877070000003,corn,1,2.31489217,25547.19558312278
2117,2018,b102,279.42877070000003,corn,1,2.31489217,25547.19558312278
2118,2018,b103,0.0,others,0,0.67866492,N/A
2119,2018,b104,121.8763587,others,1,0.7486177,N/A
2120,2018,b105,279.42877070000003,corn,1,2.31489217,25547.19558312278
2121,2018,b106,0.0,others,0,0.67866492,N/A
2122,2018,b107,0.0,others,0,0.63740394,N/A
2123,2018,b108,0.0,others,0,0.63740394,N/A
2124,2018,b109,273.56407659999996,corn,1,2.31328796,25547.19558312278
2125,2018,b110,273.5272987,corn,1,2.31330409,25547.19558312278
2126,2018,b111,273.4293842,corn,1,2.31334685,25547.19558312278
2127,2018,b112,102.4219043,others,1,0.74863301,N/A
2128,2018,b113,0.0,corn,0,1.20860859,N/A
2129,2018,b114,279.42877070000003,corn,1,2.31489217,25547.19558312278
2130,2018,b115,279.42877070000003,corn,1,2.31489217,25547.19558312278
2131,2018,b116,279.42877070000003,corn,1,2.31489217,25547.19558312278
2132,2018,b117,279.42877070000003,corn,1,2.31489217,25547.19558312278
2133,2018,b118,279.367648,corn,1,2.28880643,25547.19558312278
2134,2018,b119,273.5551051,corn,1,2.3132919,25547.19558312278
2135,2018,b120,273.5176555,corn,1,2.31330831,25547.19558312278
2136,2018,b121,273.4469949,corn,1,2.31333918,25547.19558312278
2137,2018,b122,273.4512651,corn,1,2.31333732,25547.19558312278
2138,2018,b123,279.42877070000003,corn,1,2.31489217,25547.19558312278
2139,2018,b124,0.0,corn,0,1.20860859,N/A
2140,2018,b125,279.42877070000003,corn,1,2.31489217,25547.19558312278
2141,2018,b126,279.42877070000003,corn,1,2.31489217,25547.19558312278
2142,2018,b127,121.8763587,others,1,0.7486177,N/A
2143,2018,b128,279.5334593,corn,1,2.28900671,25547.19558312278
2144,2018,b129,0.0,others,0,0.7117802,N/A
2145,2018,b130,273.4729922,corn,1,2.31332784,25547.19558312278
2146,2018,b131,273.4601161,corn,1,2.31333346,25547.19558312278
2147,2018,b132,273.4583635,corn,1,2.31333422,25547.19558312278
2148,2018,b133,279.42877070000003,corn,1,2.31489217,25547.19558312278
2149,2018,b134,0.0,corn,0,1.20860859,N/A
2150,2018,b135,0.0,others,0,0.67866492,N/A
2151,2018,b136,279.42877070000003,corn,1,2.31489217,25547.19558312278
2152,2018,b137,279.42877070000003,corn,1,2.31489217,25547.19558312278
2153,2018,b138,279.5132774,corn,1,2.28898237,25547.19558312278
2154,2018,b139,0.0,corn,0,0.93731661,N/A
2155,2018,b140,273.4827601,corn,1,2.31332357,25547.19558312278
2156,2018,b141,273.4573607,corn,1,2.31333466,25547.19558312278
2157,2018,b142,273.4726104,corn,1,2.31332801,25547.19558312278
2158,2018,b143,273.4673826,corn,1,2.31333029,25547.19558312278
2159,2018,b144,279.42877070000003,corn,1,2.31489217,25547.19558312278
2160,2018,b145,279.42877070000003,corn,1,2.31489217,25547.19558312278
2161,2018,b146,279.42877070000003,corn,1,2.31489217,25547.19558312278
2162,2018,b147,279.42877070000003,corn,1,2.31489217,25547.19558312278
2163,2018,b148,279.42877070000003,corn,1,2.31489217,25547.19558312278
2164,2018,b149,0.0,corn,0,1.20860859,N/A
2165,2018,b150,0.0,corn,0,0.93731661,N/A
2166,2018,b151,0.0,corn,0,0.93731661,N/A
2167,2018,b152,106.78253,others,1,0.74874482,N/A
2168,2018,b153,278.21519490000003,corn,1,2.31397643,25547.19558312278
2169,2018,b154,0.0,corn,0,1.41909183,N/A
2170,2018,b155,278.1945922,corn,1,2.31398459,25547.19558312278
2171,2018,b156,279.42877070000003,corn,1,2.31444034,25547.19558312278
2172,2018,b157,279.42877070000003,corn,1,2.31444034,25547.19558312278
2173,2018,b158,279.42877070000003,corn,1,2.31444034,25547.19558312278
2174,2018,b159,0.0,others,0,0.67725349,N/A
2175,2018,b160,0.0,corn,0,1.19872291,N/A
2176,2018,b161,279.428771,corn,1,2.30124199,25547.19558312278
2177,2018,b162,279.607145,corn,1,2.30140294,25547.19558312278
2178,2018,b163,278.2582803,corn,1,2.31395934,25547.19558312278
2179,2018,b164,0.0,corn,0,1.41909183,N/A
2180,2018,b165,0.0,corn,0,1.41909183,N/A
2181,2018,b166,279.42877070000003,corn,1,2.31444034,25547.19558312278
2182,2018,b167,279.42877070000003,corn,1,2.31444034,25547.19558312278
2183,2018,b168,279.42877070000003,corn,1,2.31444034,25547.19558312278
2184,2018,b169,0.0,corn,0,1.19872291,N/A
2185,2018,b170,279.42877070000003,corn,1,2.31444034,25547.19558312278
2186,2018,b171,0.0,corn,0,1.03458293,N/A
2187,2018,b172,0.0,corn,0,1.03458293,N/A
2188,2018,b173,279.35986379999997,corn,1,2.28939889,25547.19558312278
2189,2018,b174,279.428771,corn,1,2.30124199,25547.19558312278
2190,2018,b175,0.0,corn,0,1.03458293,N/A
2191,2018,b176,279.3973869,corn,1,2.30121358,25547.19558312278
2192,2018,b177,278.2409718,corn,1,2.31396622,25547.19558312278
2193,2018,b178,278.2181773,corn,1,2.31397525,25547.19558312278
2194,2018,b179,0.0,others,0,0.70666768,N/A
2195,2018,b180,0.0,others,0,0.67725349,N/A
2196,2018,b181,279.42877070000003,corn,1,2.31444034,25547.19558312278
2197,2018,b182,0.0,corn,0,1.19872291,N/A
2198,2018,b183,0.0,others,0,0.67725349,N/A
2199,2018,b184,0.0,corn,0,1.19872291,N/A
2200,2018,b185,279.42877070000003,corn,1,2.31444034,25547.19558312278
2201,2018,b186,0.0,corn,0,1.03458293,N/A
2202,2018,b187,279.566037,corn,1,2.30136592,25547.19558312278
2203,2018,b188,279.4287711,corn,1,2.28948133,25547.19558312278
2204,2018,b189,0.0,others,0,0.63808348,N/A
2205,2018,b190,279.5979503,corn,1,2.30139466,25547.19558312278
2206,2018,b191,278.4435135,corn,1,2.31388531,25547.19558312278
2207,2018,b192,0.0,others,0,0.70666768,N/A
2208,2018,b193,0.0,corn,0,1.41909183,N/A
2209,2018,b194,0.0,corn,0,1.41909183,N/A
2210,2018,b195,0.0,others,0,0.67725349,N/A
2211,2018,b196,279.42877070000003,corn,1,2.31444034,25547.19558312278
2212,2018,b197,279.42877070000003,corn,1,2.31444034,25547.19558312278
2213,2018,b198,0.0,corn,0,1.19872291,N/A
2214,2018,b199,0.0,corn,0,1.19872291,N/A
2215,2018,b200,279.42877070000003,corn,1,2.31444034,25547.19558312278
2216,2018,b201,0.0,corn,0,1.03458293,N/A
2217,2018,b202,0.0,others,0,0.65276084,N/A
2218,2018,b203,147.186244,others,1,0.74781219,N/A
2219,2018,b204,0.0,others,0,0.63808348,N/A
2220,2018,b205,279.3677671,corn,1,2.28940835,25547.19558312278
2221,2018,b206,0.0,corn,0,1.03458293,N/A
2222,2018,b207,279.3388144,corn,1,2.30116051,25547.19558312278
2223,2018,b208,279.5491652,corn,1,2.30135071,25547.19558312278
2224,2018,b209,0.0,corn,0,1.47752273,N/A
2225,2018,b210,272.7792159,corn,1,2.31254513,25547.19558312278
2226,2018,b211,0.0,corn,0,1.47752273,N/A
2227,2018,b212,0.0,others,0,0.71364107,N/A
2228,2018,b213,0.0,others,0,0.67952651,N/A
2229,2018,b214,279.42877070000003,corn,1,2.31514841,25547.19558312278
2230,2018,b215,123.0687962,others,1,0.74873593,N/A
2231,2018,b216,279.42877070000003,corn,1,2.31514841,25547.19558312278
2232,2018,b217,0.0,corn,0,1.21467028,N/A
2233,2018,b218,279.42877070000003,corn,1,2.31514841,25547.19558312278
2234,2018,b219,0.0,others,0,0.66498485,N/A
2235,2018,b220,0.0,others,0,0.66104278,N/A
2236,2018,b221,279.085878,corn,1,2.30646803,25547.19558312278
2237,2018,b222,0.0,corn,0,1.08868164,N/A
2238,2018,b223,0.0,corn,0,1.11489877,N/A
2239,2018,b224,132.6678638,others,1,0.74852211,N/A
2240,2018,b225,0.0,corn,0,1.47752273,N/A
2241,2018,b226,0.0,corn,0,1.47752273,N/A
2242,2018,b227,272.5540398,corn,1,2.31265276,25547.19558312278
2243,2018,b228,0.0,corn,0,1.21467028,N/A
2244,2018,b229,279.42877070000003,corn,1,2.31514841,25547.19558312278
2245,2018,b230,279.42877070000003,corn,1,2.31514841,25547.19558312278
2246,2018,b231,0.0,others,0,0.66104278,N/A
2247,2018,b232,0.0,others,0,0.66498485,N/A
2248,2018,b233,279.428771,corn,1,2.30898974,25547.19558312278
2249,2018,b234,279.95128239999997,corn,1,2.30932317,25547.19558312278
2250,2018,b235,0.0,corn,0,1.21467028,N/A
2251,2018,b236,279.428771,corn,1,2.30898974,25547.19558312278
2252,2018,b237,279.428771,corn,1,2.30898974,25547.19558312278
2253,2018,b238,272.99166790000004,corn,1,2.31244238,25547.19558312278
2254,2018,b239,0.0,others,0,0.71364107,N/A
2255,2018,b240,272.7556087,corn,1,2.31255647,25547.19558312278
2256,2018,b241,101.7055811,others,1,0.7485106,N/A
2257,2018,b242,279.42877070000003,corn,1,2.31514841,25547.19558312278
2258,2018,b243,0.0,corn,0,1.21467028,N/A
2259,2018,b244,279.428771,corn,1,2.30672008,25547.19558312278
2260,2018,b245,123.0687962,others,1,0.74873593,N/A
2261,2018,b246,0.0,others,0,0.67952651,N/A
2262,2018,b247,279.428771,corn,1,2.30898974,25547.19558312278
2263,2018,b248,279.3235796,corn,1,2.30892175,25547.19558312278
2264,2018,b249,0.0,others,0,0.71364107,N/A
2265,2018,b250,0.0,others,0,0.71364107,N/A
2266,2018,b251,272.9122354,corn,1,2.31248093,25547.19558312278
2267,2018,b252,272.89751739999997,corn,1,2.31248806,25547.19558312278
2268,2018,b253,279.4287708,corn,1,2.31514841,25547.19558312278
2269,2018,b254,279.4287708,corn,1,2.31514841,25547.19558312278
2270,2018,b255,279.42877070000003,corn,1,2.31514841,25547.19558312278
2271,2018,b256,279.42877070000003,corn,1,2.31514841,25547.19558312278
2272,2018,b257,279.42877070000003,corn,1,2.31514841,25547.19558312278
2273,2018,b258,0.0,others,0,0.67952651,N/A
